CourseID,UIN,Score
ENG356,25917,82
CSCE650,25918,76
BIO613,25919,65
ENG511,25920,74
MATH556,25921,5
CSCE403,25922,67
ENG112,25923,29
ART245,25924,77
PHYS168,25925,67
PSY500,25926,86
CHEM348,25927,70
ART624,25928,69
PSY506,25929,12
ENG285,25930,79
ASTR264,25931,57
ECON247,25932,71
BIO564,25933,94
ECON429,25934,70
PSY179,25935,5
PSY143,25936,78
MUS578,25937,79
PSY270,25938,33
ART241,25939,94
MUS638,25940,83
ENG684,25941,71
ECON527,25942,51
ECE587,25943,79
ASTR636,25944,5
HIST624,25945,13
PHIL104,25946,72
MATH455,25947,55
ART193,25948,46
ECE351,25949,10
MATH215,25950,80
PSY566,25951,76
MUS699,25952,48
PHYS190,25953,74
PHYS590,25954,96
ECON125,25955,98
MUS651,25956,62
BIO101,25957,16
ECE305,25958,71
BIO153,25959,92
HIST118,25960,43
ENG533,25961,1
MUS297,25962,51
MATH321,25963,28
MATH555,25964,6
STAT279,25965,56
ECON515,25966,86
ECON592,25967,5
ECON365,25968,80
PSY581,25969,1
ECON106,25970,83
ART504,25971,87
CHEM134,25972,75
CHEM648,25973,46
ECE339,25974,51
BIO131,25975,63
ENG225,25976,23
STAT633,25977,37
BIO514,25978,48
CHEM610,25979,68
PSY444,25980,88
STAT619,25981,81
CHEM519,25982,96
HIST179,25983,37
ECE549,25984,90
PHYS402,25985,38
CSCE111,25986,54
CSCE577,25987,84
ENG593,25988,97
MATH678,25989,56
BIO534,25990,42
ASTR362,25991,6
ENG261,25992,64
MATH385,25993,75
PHYS611,25994,48
ASTR215,25995,87
ASTR179,25996,0
PSY288,25997,2
PHIL366,25998,69
PHYS536,25999,28
CSCE648,26000,92
MATH497,26001,19
CHEM447,26002,92
ECON330,26003,27
HIST524,26004,74
PSY259,26005,88
BIO103,26006,30
BIO559,26007,27
MATH551,26008,66
CHEM263,26009,33
STAT698,26010,15
MUS284,26011,64
BIO610,26012,20
PSY250,26013,58
ECON230,26014,83
BIO432,26015,22
STAT331,26016,62
ASTR163,26017,98
ENG235,26018,89
CSCE336,26019,33
CSCE570,26020,6
ENG146,26021,51
PHYS533,26022,44
PHIL469,26023,23
ENG142,26024,23
ECON625,26025,95
ECE382,26026,17
CHEM259,26027,43
PHYS642,26028,95
PSY103,26029,95
BIO100,26030,76
STAT204,26031,45
ECE659,26032,48
ASTR231,26033,12
BIO650,26034,60
ART650,26035,100
ECE337,26036,68
ART181,26037,99
ART534,26038,72
ART595,26039,24
HIST474,26040,85
PHIL314,26041,0
CHEM529,26042,26
ECON508,26043,14
PHYS151,26044,43
HIST178,26045,51
BIO434,26046,72
MUS450,26047,51
MUS404,26048,99
PHYS179,26049,93
ASTR316,26050,10
PHIL385,26051,32
STAT388,26052,87
ASTR674,26053,64
CHEM481,26054,25
MUS508,26055,22
CSCE499,26056,60
CSCE661,26057,36
ASTR136,26058,71
PHYS397,26059,95
ART514,26060,16
PHYS172,26061,29
ENG106,26062,41
PSY554,26063,6
MATH675,26064,11
ECE195,26065,73
PHIL522,26066,74
ASTR559,26067,99
ECE232,26068,62
ECE498,26069,74
MUS288,26070,76
ART234,26071,79
PHYS618,26072,28
ASTR545,26073,21
ECON481,26074,10
ECE362,26075,69
ECE492,26076,79
CSCE251,26077,95
CHEM266,26078,8
ART165,26079,37
ART341,26080,24
ENG659,26081,52
ENG148,26082,69
BIO593,26083,97
PSY654,26084,12
MUS604,26085,54
PHIL190,26086,8
BIO587,26087,79
ART568,26088,37
BIO499,26089,98
ASTR161,26090,33
HIST134,26091,80
ECON143,26092,85
STAT280,26093,40
ECE469,26094,56
ART462,26095,0
MATH552,26096,87
MATH389,26097,31
ASTR551,26098,15
CHEM525,26099,87
BIO285,26100,64
BIO655,26101,64
MUS390,26102,63
MATH282,26103,1
CHEM154,26104,34
PHIL597,26105,21
MUS600,26106,67
ECON210,26107,16
PSY136,26108,18
CSCE511,26109,29
PHIL185,26110,77
MUS204,26111,55
ART647,26112,90
PSY386,26113,15
MATH280,26114,59
MATH186,26115,64
ECE643,26116,60
CHEM646,26117,22
ECON437,26118,71
BIO546,26119,31
ECE257,26120,40
PHYS229,26121,51
ASTR108,26122,59
PHYS149,26123,48
STAT581,26124,38
BIO642,26125,40
PHYS514,26126,75
MUS548,26127,83
ASTR243,26128,63
ASTR319,26129,15
ART516,26130,43
ECON593,26131,50
ASTR507,26132,58
ECE174,26133,16
PHYS337,26134,65
ECON391,26135,1
CHEM275,26136,80
MATH657,26137,33
PSY280,26138,100
PSY134,26139,60
CHEM119,26140,17
ECE171,26141,52
MUS585,26142,20
CSCE542,26143,76
ART352,26144,34
ENG562,26145,3
PHYS492,26146,14
MUS504,26147,95
PSY672,26148,92
CHEM297,26149,72
ENG501,26150,7
BIO138,26151,92
ECON163,26152,83
ECON326,26153,29
CHEM504,26154,60
STAT376,26155,79
CSCE450,26156,8
CHEM201,26157,92
PHIL430,26158,46
CHEM439,26159,69
MATH117,26160,39
HIST275,26161,26
ECE580,26162,88
CSCE348,26163,60
ASTR189,26164,96
ART655,26165,72
ASTR528,26166,22
CSCE638,26167,51
CSCE110,26168,100
PHIL633,26169,57
STAT627,26170,47
ENG440,26171,52
ENG623,26172,5
PSY482,26173,34
BIO137,26174,29
CHEM264,26175,46
CSCE294,26176,62
ENG625,26177,93
PHYS518,26178,30
ECE664,26179,64
ART150,26180,7
PSY456,26181,97
HIST278,26182,68
PSY261,26183,94
PHYS532,26184,78
BIO612,26185,5
ART477,26186,16
MUS208,26187,61
STAT552,26188,18
STAT321,26189,43
CSCE680,26190,59
ASTR604,26191,46
PSY325,26192,23
PHIL437,26193,15
PHYS678,26194,2
STAT687,26195,47
PSY403,26196,8
CSCE319,26197,93
ENG629,26198,18
ECON682,26199,93
STAT410,26200,8
BIO241,26201,47
PHYS449,26202,85
MATH170,26203,22
PHYS665,26204,89
ASTR390,26205,48
CHEM186,26206,82
CSCE513,26207,32
STAT399,26208,79
ASTR543,26209,4
BIO422,26210,71
ASTR540,26211,52
PSY239,26212,20
ECE432,26213,62
MUS122,26214,27
BIO474,26215,64
BIO443,26216,46
BIO396,26217,23
ART361,26218,9
HIST535,26219,94
PHYS307,26220,86
ASTR125,26221,53
PSY396,26222,62
CSCE521,26223,77
BIO679,26224,36
HIST614,26225,8
PHYS603,26226,19
HIST612,26227,28
HIST119,26228,66
CSCE575,26229,95
MUS620,26230,76
ECE573,26231,33
HIST316,26232,91
MATH287,26233,93
BIO212,26234,89
CHEM428,26235,82
ECE180,26236,75
BIO345,26237,34
PHYS437,26238,9
ART144,26239,89
ART522,26240,73
BIO688,26241,72
BIO687,26242,77
PHIL193,26243,8
MATH693,26244,91
ASTR463,26245,95
ECE265,26246,79
PSY521,26247,79
ART292,26248,76
ART680,26249,24
CSCE317,26250,52
HIST238,26251,24
PSY478,26252,58
ECON679,26253,80
ECE156,26254,27
PSY215,26255,44
CSCE455,26256,17
PHIL526,26257,2
PHYS160,26258,78
HIST166,26259,16
BIO644,26260,30
HIST429,26261,38
ECE334,26262,34
BIO643,26263,99
PHIL506,26264,83
PHIL661,26265,71
ENG218,26266,62
MUS641,26267,86
ECON229,26268,22
CHEM586,26269,80
CHEM132,26270,68
HIST645,26271,13
CSCE277,26272,92
PHYS673,26273,70
CHEM199,26274,91
ECON614,26275,7
ENG203,26276,34
PHIL596,26277,81
PHIL384,26278,9
ART416,26279,29
MATH690,26280,76
PHIL510,26281,84
CSCE414,26282,94
PHIL535,26283,46
ECON554,26284,48
ECE378,26285,92
MUS174,26286,58
ECON238,26287,13
ENG334,26288,16
BIO394,26289,3
ENG636,26290,61
CHEM246,26291,67
ENG346,26292,42
MATH492,26293,99
PHIL234,26294,46
ECON404,26295,50
PHYS269,26296,23
ENG314,26297,18
CHEM554,26298,82
BIO127,26299,80
MATH272,26300,40
ENG159,26301,12
PSY466,26302,54
CSCE422,26303,4
PSY624,26304,41
ART221,26305,49
PSY405,26306,35
CSCE441,26307,25
ECON361,26308,74
BIO225,26309,85
MUS137,26310,46
PSY219,26311,61
CHEM522,26312,72
PHIL665,26313,56
ENG639,26314,50
STAT697,26315,100
ART279,26316,66
PHIL675,26317,38
ASTR330,26318,63
BIO404,26319,44
ART406,26320,40
MUS411,26321,49
BIO696,26322,60
MATH540,26323,73
PHIL302,26324,77
PHYS683,26325,2
CSCE123,26326,90
CSCE114,26327,27
HIST567,26328,41
PHIL446,26329,84
BIO481,26330,19
ASTR355,26331,4
PHYS174,26332,46
HIST223,26333,42
MATH198,26334,33
ENG615,26335,0
PHIL335,26336,58
MUS139,26337,1
ECE324,26338,63
ASTR118,26339,21
ECON287,26340,38
CSCE147,26341,5
PHIL400,26342,88
ASTR547,26343,61
CHEM144,26344,3
BIO498,26345,1
CSCE216,26346,95
ECE665,26347,0
HIST312,26348,24
MUS166,26349,89
PSY198,26350,71
MATH646,26351,81
BIO530,26352,10
STAT477,26353,7
CHEM196,26354,0
BIO352,26355,12
BIO277,26356,27
STAT249,26357,19
HIST333,26358,79
ECE613,26359,94
ECON245,26360,25
ENG665,26361,57
ENG410,26362,9
ASTR310,26363,2
CSCE537,26364,89
HIST337,26365,81
PSY226,26366,24
ENG628,26367,43
ECON491,26368,69
ART373,26369,44
ECON135,26370,26
ART417,26371,23
ECON550,26372,76
CHEM570,26373,27
STAT404,26374,10
PSY378,26375,83
MUS136,26376,17
ECE349,26377,21
ART435,26378,97
ART430,26379,51
ENG365,26380,56
MUS207,26381,6
ASTR109,26382,61
BIO672,26383,14
CSCE191,26384,73
STAT100,26385,19
CHEM220,26386,45
PHYS128,26387,29
MUS552,26388,5
MUS402,26389,30
PHYS566,26390,63
MUS229,26391,55
HIST494,26392,12
ASTR613,26393,51
ECON299,26394,82
ART222,26395,83
ASTR430,26396,72
CSCE134,26397,48
CSCE205,26398,83
ECE100,26399,32
PHIL566,26400,88
PSY106,26401,59
MUS586,26402,27
CSCE432,26403,14
HIST626,26404,34
ECE398,26405,58
PSY184,26406,9
ART126,26407,54
ECE314,26408,72
ECON536,26409,39
ECE361,26410,14
ECON175,26411,72
ASTR618,26412,36
PHIL550,26413,9
HIST633,26414,7
PHIL562,26415,39
PHYS454,26416,17
MUS267,26417,37
ART269,26418,6
MATH416,26419,60
BIO497,26420,24
CSCE297,26421,66
MATH217,26422,5
ENG114,26423,57
CHEM635,26424,37
PHIL144,26425,6
ASTR377,26426,20
ENG417,26427,99
ECE653,26428,47
ART306,26429,17
ART194,26430,73
PHIL580,26431,87
PHIL621,26432,53
CSCE203,26433,72
PHYS223,26434,44
HIST292,26435,71
ECE135,26436,84
CHEM170,26437,26
MUS667,26438,40
PSY166,26439,100
CHEM228,26440,77
CHEM508,26441,95
ASTR598,26442,93
CHEM235,26443,95
ENG257,26444,19
PSY110,26445,59
ECON307,26446,75
ASTR218,26447,50
MUS325,26448,68
PHIL201,26449,71
ASTR138,26450,52
CSCE467,26451,46
STAT170,26452,17
MATH526,26453,61
ECE555,26454,68
ECE298,26455,87
PHIL694,26456,77
ECON580,26457,100
HIST408,26458,96
CHEM366,26459,64
CSCE136,26460,57
PSY227,26461,71
ECE235,26462,26
STAT418,26463,3
ECON260,26464,17
ASTR408,26465,58
ASTR522,26466,37
HIST151,26467,35
STAT296,26468,12
ENG502,26469,3
PHYS688,26470,97
ECE415,26471,39
CHEM329,26472,76
ART460,26473,72
ECE258,26474,35
ECE266,26475,52
PHYS205,26476,65
HIST111,26477,20
CHEM120,26478,34
MATH547,26479,86
CSCE221,26480,62
ENG581,26481,65
PSY195,26482,95
ECE399,26483,24
HIST549,26484,63
HIST467,26485,48
CHEM582,26486,41
CSCE540,26487,87
MATH572,26488,54
CHEM211,26489,29
ECON313,26490,77
ECE624,26491,88
HIST291,26492,11
STAT606,26493,60
MATH367,26494,82
ENG607,26495,50
ART545,26496,26
PHIL441,26497,1
ECON339,26498,41
ECON201,26499,29
CSCE621,26500,66
ENG176,26501,25
ECON325,26502,99
ASTR426,26503,36
MUS596,26504,92
ECON114,26505,13
CSCE507,26506,75
ECE183,26507,38
ART369,26508,14
HIST466,26509,3
ASTR602,26510,93
ECON274,26511,57
MUS221,26512,2
ECON655,26513,72
ECE389,26514,10
ASTR233,26515,61
PSY380,26516,28
ART336,26517,7
BIO455,26518,77
ECON282,26519,7
ECON617,26520,57
CHEM457,26521,82
ENG480,26522,36
PHYS677,26523,22
ECON194,26524,19
CHEM526,26525,48
STAT511,26526,38
PHYS191,26527,25
PHIL611,26528,36
ENG499,26529,18
ECON428,26530,21
PSY586,26531,26
ART605,26532,30
BIO126,26533,97
MUS553,26534,22
ECE198,26535,67
MATH494,26536,6
ART403,26537,22
PSY121,26538,71
CSCE692,26539,89
CHEM627,26540,26
CSCE197,26541,51
CHEM612,26542,43
ENG666,26543,24
HIST435,26544,57
STAT365,26545,4
PSY163,26546,91
STAT385,26547,13
ASTR398,26548,87
HIST636,26549,92
ASTR456,26550,22
ART505,26551,54
PHIL203,26552,45
ECE581,26553,48
PHYS170,26554,48
BIO529,26555,65
MATH207,26556,28
ECON338,26557,63
ECE261,26558,57
ART349,26559,10
CSCE564,26560,86
MATH263,26561,74
ASTR132,26562,22
HIST404,26563,72
CHEM111,26564,51
ART111,26565,70
STAT289,26566,72
ECE168,26567,88
PHIL640,26568,35
ART643,26569,1
CHEM683,26570,82
ENG492,26571,63
ASTR519,26572,85
ART683,26573,26
PHIL131,26574,59
CHEM489,26575,36
ECE489,26576,3
PSY218,26577,26
PHYS604,26578,99
ECON232,26579,6
ECON627,26580,59
PHYS446,26581,17
STAT484,26582,43
ASTR239,26583,67
ENG162,26584,86
HIST369,26585,27
CHEM388,26586,12
BIO235,26587,67
PHYS306,26588,64
MUS488,26589,45
CSCE170,26590,34
ECE142,26591,66
HIST472,26592,15
CHEM162,26593,89
CSCE582,26594,88
HIST432,26595,89
HIST315,26596,33
HIST630,26597,44
STAT364,26598,34
MUS449,26599,41
PSY278,26600,97
ENG686,26601,52
PSY258,26602,12
PHYS219,26603,23
ENG370,26604,69
MUS187,26605,86
ART674,26606,32
PSY571,26607,68
ENG398,26608,97
CSCE478,26609,73
PHYS104,26610,37
CSCE632,26611,54
CSCE326,26612,88
HIST523,26613,31
MATH600,26614,83
CHEM563,26615,33
PSY513,26616,32
MUS520,26617,90
BIO252,26618,80
ENG552,26619,20
PHYS579,26620,7
ENG312,26621,24
ART428,26622,100
CHEM698,26623,7
CHEM593,26624,47
PHYS637,26625,36
MUS326,26626,4
MATH634,26627,46
STAT580,26628,30
STAT237,26629,22
ECON628,26630,74
HIST240,26631,17
MATH457,26632,81
HIST126,26633,91
HIST399,26634,78
STAT315,26635,41
BIO305,26636,0
ASTR169,26637,61
MUS476,26638,55
MUS395,26639,72
ART697,26640,36
CSCE214,26641,77
HIST389,26642,86
STAT493,26643,1
PHIL436,26644,36
ECE681,26645,93
MUS107,26646,0
HIST349,26647,4
CSCE230,26648,77
PHIL231,26649,27
ASTR484,26650,35
CSCE220,26651,50
ASTR694,26652,17
ECON298,26653,62
PSY427,26654,76
CHEM308,26655,16
HIST230,26656,3
STAT260,26657,40
HIST189,26658,44
MUS370,26659,32
CHEM193,26660,47
PSY689,26661,88
CSCE699,26662,69
PHYS521,26663,1
HIST451,26664,61
BIO129,26665,11
PHIL551,26666,32
STAT346,26667,64
BIO527,26668,72
STAT137,26669,86
CSCE458,26670,36
MUS412,26671,88
CSCE258,26672,34
ASTR253,26673,17
BIO154,26674,0
PHIL230,26675,18
ECON457,26676,92
ASTR418,26677,66
STAT556,26678,54
ECE370,26679,48
PHYS398,26680,33
ENG565,26681,45
PSY177,26682,45
ART560,26683,41
ECON108,26684,38
CSCE130,26685,79
ENG105,26686,34
ECON599,26687,91
STAT595,26688,21
HIST446,26689,77
STAT427,26690,69
MUS658,26691,23
ECON463,26692,4
PHYS570,26693,24
CHEM605,26694,6
ENG564,26695,19
ECON640,26696,40
MATH270,26697,21
ECON219,26698,27
ENG452,26699,88
PHIL265,26700,65
PSY117,26701,53
HIST413,26702,4
MATH507,26703,87
MUS623,26704,55
ECE372,26705,14
ECON281,26706,85
BIO599,26707,75
ECON551,26708,25
CSCE385,26709,8
ASTR172,26710,60
BIO566,26711,100
ART232,26712,21
CHEM176,26713,83
HIST293,26714,34
CSCE446,26715,51
CHEM662,26716,76
ECON171,26717,70
PSY108,26718,93
STAT369,26719,95
ART216,26720,8
PSY228,26721,67
STAT172,26722,31
ECE593,26723,78
HIST493,26724,0
PHYS595,26725,77
STAT281,26726,18
MUS238,26727,30
ECE161,26728,1
MATH544,26729,69
STAT685,26730,26
BIO598,26731,6
ECE408,26732,87
ECE102,26733,30
HIST545,26734,76
ENG602,26735,1
PSY389,26736,90
CHEM333,26737,18
ENG167,26738,71
ECON200,26739,33
CSCE305,26740,73
MUS347,26741,53
MATH691,26742,61
PHYS624,26743,78
CHEM512,26744,45
ECON284,26745,25
STAT147,26746,92
ASTR595,26747,75
PHIL116,26748,27
ENG590,26749,45
ENG557,26750,76
ENG616,26751,40
MUS629,26752,27
CHEM576,26753,88
MATH107,26754,11
ASTR378,26755,92
PHIL322,26756,74
ECON547,26757,47
PSY570,26758,62
MUS212,26759,4
ECON557,26760,78
MATH679,26761,18
STAT349,26762,98
ECE502,26763,71
MATH541,26764,91
ASTR552,26765,42
CSCE676,26766,16
ASTR493,26767,83
PHIL186,26768,23
CHEM477,26769,37
ART238,26770,0
PHIL279,26771,74
BIO620,26772,61
ASTR622,26773,17
MATH662,26774,93
MUS581,26775,81
PHIL409,26776,91
PHIL110,26777,11
ECE513,26778,24
ENG368,26779,57
STAT394,26780,10
PHYS635,26781,24
ECON497,26782,69
BIO268,26783,63
ECE220,26784,5
MUS201,26785,53
STAT476,26786,87
ECE468,26787,78
CSCE194,26788,11
STAT612,26789,12
BIO597,26790,99
PHIL150,26791,98
STAT466,26792,89
ENG520,26793,76
ASTR434,26794,20
PHYS361,26795,28
PSY663,26796,2
PSY395,26797,69
PHYS139,26798,46
CSCE636,26799,8
ECON647,26800,79
ENG697,26801,26
MATH660,26802,53
BIO657,26803,76
PHIL373,26804,53
CSCE260,26805,82
MUS485,26806,38
BIO214,26807,22
HIST258,26808,38
ART362,26809,87
BIO338,26810,68
ENG358,26811,56
ECON342,26812,78
PHIL481,26813,23
ASTR455,26814,72
ECE559,26815,24
HIST617,26816,55
MUS532,26817,79
ASTR538,26818,70
ENG168,26819,30
ASTR696,26820,71
PHIL515,26821,3
ECON228,26822,63
ASTR586,26823,86
ASTR211,26824,29
PSY695,26825,35
HIST104,26826,26
ECE466,26827,2
ART452,26828,52
PHIL290,26829,35
ECE371,26830,69
ASTR453,26831,66
STAT383,26832,69
MUS173,26833,15
CSCE645,26834,73
ECE694,26835,31
ENG395,26836,18
PSY603,26837,81
HIST557,26838,29
ECE504,26839,72
PSY611,26840,7
STAT460,26841,86
PHIL482,26842,17
PHIL167,26843,93
ECON430,26844,67
HIST601,26845,64
BIO207,26846,34
HIST185,26847,19
PHIL102,26848,31
PHYS463,26849,50
HIST345,26850,73
PHIL118,26851,9
STAT430,26852,82
CSCE486,26853,43
STAT664,26854,50
CHEM502,26855,57
CSCE307,26856,87
HIST348,26857,10
BIO368,26858,5
CHEM204,26859,38
ASTR489,26860,44
BIO367,26861,27
CSCE472,26862,74
CSCE430,26863,33
ENG175,26864,46
BIO542,26865,38
HIST458,26866,57
CHEM391,26867,70
ECE252,26868,61
ASTR178,26869,48
BIO624,26870,14
MATH574,26871,13
ENG553,26872,45
ART567,26873,64
ECE164,26874,31
ENG673,26875,10
ECE568,26876,88
ECE159,26877,80
PHIL432,26878,88
ECON140,26879,40
PHIL189,26880,42
BIO289,26881,72
ECON470,26882,34
BIO348,26883,56
CSCE269,26884,82
ECON675,26885,73
ECON192,26886,64
PHIL606,26887,51
MATH533,26888,9
PSY610,26889,94
ASTR678,26890,24
PHIL113,26891,84
HIST213,26892,97
PHIL141,26893,15
ASTR318,26894,81
CSCE482,26895,65
MATH491,26896,98
PSY491,26897,19
MATH164,26898,10
ART521,26899,0
ECE422,26900,10
ASTR500,26901,42
ART538,26902,51
ART418,26903,11
PHIL272,26904,65
PSY397,26905,41
ECE136,26906,99
BIO634,26907,40
ECE537,26908,25
PHYS548,26909,34
PHIL378,26910,67
ASTR266,26911,23
ECE229,26912,9
MUS576,26913,87
MATH127,26914,50
PSY225,26915,80
MUS149,26916,26
PHIL175,26917,97
CHEM579,26918,22
MUS551,26919,49
STAT651,26920,87
ENG532,26921,99
MATH310,26922,92
MATH527,26923,3
CSCE418,26924,38
ENG479,26925,71
ASTR256,26926,56
CHEM482,26927,0
STAT393,26928,10
ECE454,26929,4
ECE209,26930,98
STAT130,26931,22
PSY567,26932,59
PSY489,26933,43
HIST424,26934,7
ECE654,26935,77
ENG566,26936,61
BIO393,26937,15
ECE330,26938,92
MUS432,26939,47
BIO199,26940,88
PHYS389,26941,50
ECE697,26942,24
PHIL525,26943,93
PHYS300,26944,44
HIST596,26945,86
PHIL438,26946,15
PHYS257,26947,89
ECE307,26948,23
PSY485,26949,83
MATH653,26950,21
PSY231,26951,70
MATH470,26952,93
CSCE218,26953,83
ECE117,26954,5
ART663,26955,86
HIST521,26956,56
CHEM446,26957,84
PSY196,26958,12
PHYS194,26959,41
BIO461,26960,49
ECE611,26961,44
STAT608,26962,56
CHEM160,26963,24
MUS684,26964,26
HIST582,26965,64
ART454,26966,42
PHIL281,26967,76
ART120,26968,90
ECON244,26969,64
ECE656,26970,33
MATH345,26971,48
ECE308,26972,75
MATH591,26973,48
ASTR468,26974,69
ECE149,26975,3
ART140,26976,85
CSCE534,26977,23
ART566,26978,5
CHEM327,26979,52
MATH648,26980,16
CSCE247,26981,94
ART182,26982,57
BIO121,26983,15
PSY276,26984,4
CHEM282,26985,1
PHIL632,26986,25
HIST113,26987,82
MUS675,26988,83
CSCE182,26989,45
CHEM416,26990,71
ECON388,26991,69
CHEM386,26992,18
HIST253,26993,0
CHEM166,26994,12
MUS536,26995,68
ART590,26996,96
BIO604,26997,12
CSCE266,26998,22
PSY300,26999,18
BIO486,27000,92
PHYS144,27001,44
MUS321,27002,5
ASTR480,27003,68
ENG460,27004,76
HIST219,27005,21
HIST515,27006,58
ECE484,27007,99
CSCE474,27008,3
HIST670,27009,13
CSCE349,27010,76
ECE317,27011,33
CSCE377,27012,85
MUS203,27013,100
ART433,27014,56
PHIL347,27015,91
CSCE588,27016,45
ECE205,27017,70
ASTR631,27018,24
ASTR470,27019,1
STAT266,27020,86
ECON111,27021,55
ECE585,27022,67
MUS224,27023,86
ECE335,27024,4
PSY585,27025,85
PSY545,27026,75
BIO238,27027,58
ENG263,27028,53
MUS648,27029,46
CHEM395,27030,46
MATH489,27031,86
BIO340,27032,34
HIST500,27033,81
MATH498,27034,54
ASTR346,27035,69
MATH328,27036,15
PSY597,27037,32
CSCE283,27038,13
MUS286,27039,55
HIST672,27040,18
ECON518,27041,58
ASTR699,27042,6
ECON662,27043,98
STAT471,27044,19
ENG587,27045,54
MATH347,27046,66
STAT620,27047,35
ECON113,27048,77
ECON297,27049,82
ECE465,27050,50
BIO523,27051,54
ART249,27052,95
MUS471,27053,52
MUS482,27054,42
BIO549,27055,91
STAT406,27056,58
ART502,27057,82
ART268,27058,73
HIST620,27059,4
STAT453,27060,57
CSCE345,27061,87
ASTR208,27062,92
ENG323,27063,71
PSY308,27064,46
PHYS169,27065,83
PHYS100,27066,35
BIO115,27067,7
BIO197,27068,80
ART523,27069,85
STAT654,27070,89
MUS534,27071,57
ENG597,27072,5
ENG178,27073,5
ENG134,27074,64
ASTR495,27075,4
ECE680,27076,30
ECON450,27077,76
CSCE666,27078,71
BIO459,27079,2
PSY527,27080,7
MUS333,27081,8
CSCE484,27082,12
ECE617,27083,3
CSCE614,27084,99
PHYS560,27085,62
STAT674,27086,61
CSCE659,27087,26
PSY312,27088,77
ENG454,27089,10
BIO494,27090,73
HIST579,27091,43
STAT351,27092,87
PSY167,27093,60
PSY699,27094,95
HIST383,27095,18
MATH636,27096,43
ECON697,27097,34
CSCE335,27098,53
MATH246,27099,21
HIST129,27100,90
ECON553,27101,54
ECE497,27102,65
ECON469,27103,64
ENG672,27104,72
STAT243,27105,82
MATH194,27106,92
ART143,27107,56
ECON620,27108,96
MUS143,27109,21
PHYS356,27110,82
PHYS201,27111,15
MATH432,27112,47
PHYS321,27113,27
PHYS274,27114,79
HIST288,27115,96
PHYS235,27116,73
MATH588,27117,12
STAT592,27118,20
ENG445,27119,47
ASTR112,27120,55
MUS609,27121,7
ART443,27122,72
ART626,27123,63
HIST317,27124,24
HIST666,27125,95
MATH477,27126,57
MUS180,27127,11
PHYS423,27128,12
ART350,27129,27
CSCE316,27130,18
PHIL130,27131,83
PHIL170,27132,68
BIO269,27133,28
STAT446,27134,40
PSY375,27135,95
MUS244,27136,4
CSCE139,27137,6
CHEM129,27138,47
ART335,27139,38
CSCE354,27140,55
STAT227,27141,40
PHIL560,27142,74
STAT320,27143,66
CHEM189,27144,57
HIST366,27145,4
PHIL638,27146,76
MATH560,27147,90
PHIL320,27148,56
ENG696,27149,50
CSCE116,27150,41
PHIL226,27151,70
MUS386,27152,23
CSCE152,27153,36
MATH687,27154,48
CHEM310,27155,5
ECON601,27156,40
CHEM138,27157,33
PHYS403,27158,60
MATH654,27159,93
ASTR363,27160,33
PSY451,27161,69
ECON425,27162,64
MUS177,27163,91
ENG550,27164,93
PHIL605,27165,58
ASTR693,27166,70
MATH145,27167,72
ASTR111,27168,1
CSCE339,27169,35
ECE447,27170,61
BIO399,27171,29
ECE244,27172,95
ART508,27173,53
STAT540,27174,98
MATH108,27175,69
MATH190,27176,29
ECON584,27177,23
PSY633,27178,91
ASTR232,27179,44
MUS164,27180,42
ENG169,27181,17
CSCE117,27182,95
PHYS175,27183,79
MATH603,27184,22
BIO592,27185,90
STAT562,27186,75
PHIL391,27187,12
PHYS385,27188,61
CHEM492,27189,84
ART473,27190,63
PSY450,27191,7
MUS674,27192,41
HIST319,27193,78
HIST305,27194,36
PHIL683,27195,3
ENG494,27196,2
ECE242,27197,98
BIO678,27198,86
CHEM254,27199,25
PSY548,27200,12
ECE364,27201,37
ART420,27202,74
MUS161,27203,52
PHIL534,27204,12
STAT451,27205,41
ECE597,27206,94
ECE143,27207,5
PSY282,27208,51
CHEM121,27209,15
ART699,27210,51
ECE182,27211,23
PSY421,27212,57
ART498,27213,42
MATH119,27214,17
MUS354,27215,20
ECE338,27216,94
PHIL489,27217,2
ENG681,27218,64
STAT292,27219,78
ASTR580,27220,77
MATH467,27221,88
BIO628,27222,95
ECON351,27223,27
ASTR194,27224,13
ECON327,27225,14
ART405,27226,47
MATH435,27227,44
ECON378,27228,68
PHIL564,27229,39
ART689,27230,74
ENG594,27231,32
ENG515,27232,53
STAT464,27233,17
PHIL313,27234,93
ECE576,27235,93
ENG482,27236,9
PHIL631,27237,47
STAT146,27238,91
CHEM343,27239,4
MUS365,27240,5
CHEM484,27241,92
HIST547,27242,75
STAT267,27243,69
MUS392,27244,1
ART456,27245,72
MUS668,27246,37
CSCE131,27247,21
PHIL362,27248,49
PHIL267,27249,96
ECE589,27250,88
ENG642,27251,67
ECE212,27252,57
CSCE419,27253,76
MATH121,27254,45
ASTR404,27255,53
PSY424,27256,63
CSCE662,27257,49
PSY475,27258,15
STAT596,27259,87
MUS248,27260,48
MATH573,27261,60
MUS375,27262,80
CHEM365,27263,2
ASTR225,27264,82
CHEM592,27265,89
ART394,27266,63
STAT226,27267,20
MUS624,27268,68
ART685,27269,0
ASTR162,27270,64
ECE169,27271,95
ENG183,27272,41
PHYS341,27273,14
CSCE454,27274,46
HIST206,27275,50
PHIL393,27276,81
ART438,27277,55
MUS153,27278,20
PHYS591,27279,23
